Date,Flight Number,From,To,Class,Price,Flow Card?,Bags Checked,Meal Type,From_latitude,From_longitude,To_latitude,To_longitude
11/03/2024,PA006,Tokyo,London,Business Class,764.40,No,2,,35.6821936,139.762221,51.5074456,-0.1277653
22/03/2024,PA012,Tokyo,Perth,Economy,"1,030.00",No,1,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
11/09/2024,PA011,Perth,Tokyo,Economy,"2,905.00",No,3,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
02/05/2024,PA008,Perth,New York,Economy,"1,255.00",No,3,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
29/03/2024,PA003,London,Perth,Premium Economy,"1,700.00",No,2,Vegetarian,51.5074456,-0.1277653,-31.9558933,115.8605855
25/06/2024,PA005,London,Tokyo,Premium Economy,"1,032.50",No,0,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
22/01/2024,PA008,Perth,New York,First Class,230.00,No,2,,-31.9558933,115.8605855,40.7127281,-74.0060152
23/04/2024,PA006,Tokyo,London,Business Class,483.60,No,1,Vegetarian,35.6821936,139.762221,51.5074456,-0.1277653
25/10/2024,PA005,London,Tokyo,Economy,"3,125.00",No,1,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
17/11/2024,PA001,London,New York,Economy,"2,100.00",No,3,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
23/10/2024,PA009,New York,Tokyo,Premium Economy,"1,500.00",No,3,Egg Free,40.7127281,-74.0060152,35.6821936,139.762221
05/12/2024,PA010,Tokyo,New York,Premium Economy,932.50,No,1,Vegetarian,35.6821936,139.762221,40.7127281,-74.0060152
26/05/2024,PA011,Perth,Tokyo,Premium Economy,"1,542.50",No,2,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
13/06/2024,PA005,London,Tokyo,Economy,"1,480.00",No,2,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
28/12/2024,PA012,Tokyo,Perth,First Class,241.00,No,1,Dairy Free,35.6821936,139.762221,-31.9558933,115.8605855
04/06/2024,PA007,New York,Perth,First Class,252.00,No,0,Dairy Free,40.7127281,-74.0060152,-31.9558933,115.8605855
06/10/2024,PA001,London,New York,Economy,"1,615.00",No,3,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
05/05/2024,PA008,Perth,New York,First Class,352.00,No,1,,-31.9558933,115.8605855,40.7127281,-74.0060152
29/12/2024,PA002,New York,London,Business Class,643.20,No,1,Vegetarian,40.7127281,-74.0060152,51.5074456,-0.1277653
08/07/2024,PA003,London,Perth,Premium Economy,"1,657.50",No,0,Vegan,51.5074456,-0.1277653,-31.9558933,115.8605855
03/05/2024,PA002,New York,London,First Class,627.00,No,2,Vegetarian,40.7127281,-74.0060152,51.5074456,-0.1277653
29/03/2024,PA012,Tokyo,Perth,Premium Economy,"1,475.00",No,1,,35.6821936,139.762221,-31.9558933,115.8605855
16/12/2024,PA006,Tokyo,London,Business Class,410.40,No,2,Nut Free,35.6821936,139.762221,51.5074456,-0.1277653
03/09/2024,PA006,Tokyo,London,Premium Economy,"1,352.50",No,0,Dairy Free,35.6821936,139.762221,51.5074456,-0.1277653
17/06/2024,PA010,Tokyo,New York,Premium Economy,"1,175.00",No,2,Dairy Free,35.6821936,139.762221,40.7127281,-74.0060152
01/09/2024,PA002,New York,London,Premium Economy,"1,320.00",No,1,Vegan,40.7127281,-74.0060152,51.5074456,-0.1277653
11/10/2024,PA011,Perth,Tokyo,Business Class,450.00,No,2,,-31.9558933,115.8605855,35.6821936,139.762221
06/02/2024,PA005,London,Tokyo,Business Class,465.60,No,0,,51.5074456,-0.1277653,35.6821936,139.762221
21/06/2024,PA008,Perth,New York,Business Class,511.20,No,1,Vegan,-31.9558933,115.8605855,40.7127281,-74.0060152
16/08/2024,PA001,London,New York,Business Class,549.60,No,2,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
04/09/2024,PA007,New York,Perth,Business Class,595.20,No,3,Vegan,40.7127281,-74.0060152,-31.9558933,115.8605855
21/06/2024,PA007,New York,Perth,Economy,"1,955.00",No,2,Vegetarian,40.7127281,-74.0060152,-31.9558933,115.8605855
12/06/2024,PA002,New York,London,First Class,453.00,No,3,,40.7127281,-74.0060152,51.5074456,-0.1277653
10/09/2024,PA008,Perth,New York,Economy,"2,570.00",No,3,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
17/04/2024,PA004,Perth,London,First Class,597.00,No,3,,-31.9558933,115.8605855,51.5074456,-0.1277653
02/03/2024,PA001,London,New York,Premium Economy,"1,022.50",No,3,Dairy Free,51.5074456,-0.1277653,40.7127281,-74.0060152
16/07/2024,PA005,London,Tokyo,Economy,"3,340.00",No,1,Dairy Free,51.5074456,-0.1277653,35.6821936,139.762221
03/10/2024,PA011,Perth,Tokyo,Business Class,776.40,No,3,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
10/12/2024,PA012,Tokyo,Perth,First Class,314.00,No,2,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
12/11/2024,PA008,Perth,New York,Economy,"2,700.00",No,0,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
04/11/2024,PA001,London,New York,Business Class,448.80,No,3,,51.5074456,-0.1277653,40.7127281,-74.0060152
15/07/2024,PA007,New York,Perth,Business Class,735.60,No,1,Nut Free,40.7127281,-74.0060152,-31.9558933,115.8605855
11/01/2024,PA001,London,New York,First Class,440.00,No,3,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
07/04/2024,PA005,London,Tokyo,Economy,"2,690.00",No,3,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
15/12/2024,PA005,London,Tokyo,Premium Economy,560.00,No,1,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
23/05/2024,PA006,Tokyo,London,Premium Economy,"1,677.50",No,2,Vegan,35.6821936,139.762221,51.5074456,-0.1277653
15/09/2024,PA007,New York,Perth,Premium Economy,"1,112.50",No,1,Egg Free,40.7127281,-74.0060152,-31.9558933,115.8605855
23/09/2024,PA010,Tokyo,New York,Economy,"2,350.00",No,1,Vegetarian,35.6821936,139.762221,40.7127281,-74.0060152
15/01/2024,PA005,London,Tokyo,Economy,"2,660.00",No,2,,51.5074456,-0.1277653,35.6821936,139.762221
30/10/2024,PA011,Perth,Tokyo,Economy,"2,280.00",No,3,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
04/12/2024,PA003,London,Perth,First Class,333.00,No,1,Egg Free,51.5074456,-0.1277653,-31.9558933,115.8605855
04/02/2024,PA005,London,Tokyo,Economy,"3,005.00",No,0,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
01/11/2024,PA001,London,New York,Economy,"2,780.00",No,3,Egg Free,51.5074456,-0.1277653,40.7127281,-74.0060152
09/01/2024,PA012,Tokyo,Perth,Economy,"2,990.00",No,1,Nut Free,35.6821936,139.762221,-31.9558933,115.8605855
12/08/2024,PA003,London,Perth,Premium Economy,920.00,No,0,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
25/04/2024,PA004,Perth,London,First Class,238.00,No,1,,-31.9558933,115.8605855,51.5074456,-0.1277653
14/09/2024,PA007,New York,Perth,Economy,"2,925.00",No,0,Dairy Free,40.7127281,-74.0060152,-31.9558933,115.8605855
13/08/2024,PA005,London,Tokyo,Premium Economy,"1,425.00",No,0,Nut Free,51.5074456,-0.1277653,35.6821936,139.762221
04/07/2024,PA005,London,Tokyo,Economy,"2,700.00",No,2,Nut Free,51.5074456,-0.1277653,35.6821936,139.762221
22/07/2024,PA002,New York,London,Economy,"3,455.00",No,2,Egg Free,40.7127281,-74.0060152,51.5074456,-0.1277653
18/02/2024,PA005,London,Tokyo,Business Class,387.60,No,0,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
20/07/2024,PA011,Perth,Tokyo,Business Class,744.00,No,2,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
10/07/2024,PA001,London,New York,Economy,"1,910.00",No,0,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
02/11/2024,PA012,Tokyo,Perth,First Class,342.00,No,3,Nut Free,35.6821936,139.762221,-31.9558933,115.8605855
30/06/2024,PA007,New York,Perth,Business Class,680.40,No,3,,40.7127281,-74.0060152,-31.9558933,115.8605855
06/09/2024,PA002,New York,London,Economy,"1,495.00",No,1,Nut Free,40.7127281,-74.0060152,51.5074456,-0.1277653
08/08/2024,PA009,New York,Tokyo,Economy,"3,130.00",No,0,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
03/11/2024,PA007,New York,Perth,Economy,"2,325.00",No,3,Dairy Free,40.7127281,-74.0060152,-31.9558933,115.8605855
03/08/2024,PA003,London,Perth,First Class,507.00,No,3,Nut Free,51.5074456,-0.1277653,-31.9558933,115.8605855
10/09/2024,PA004,Perth,London,Business Class,570.00,No,0,,-31.9558933,115.8605855,51.5074456,-0.1277653
14/08/2024,PA001,London,New York,First Class,691.00,No,2,,51.5074456,-0.1277653,40.7127281,-74.0060152
22/07/2024,PA011,Perth,Tokyo,Premium Economy,"1,682.50",No,2,Vegetarian,-31.9558933,115.8605855,35.6821936,139.762221
03/01/2024,PA003,London,Perth,Business Class,283.20,No,0,Vegetarian,51.5074456,-0.1277653,-31.9558933,115.8605855
27/12/2024,PA008,Perth,New York,Economy,"3,315.00",No,2,,-31.9558933,115.8605855,40.7127281,-74.0060152
31/07/2024,PA003,London,Perth,Economy,"1,450.00",No,3,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
27/12/2024,PA007,New York,Perth,Economy,"1,670.00",No,3,Nut Free,40.7127281,-74.0060152,-31.9558933,115.8605855
03/08/2024,PA011,Perth,Tokyo,Premium Economy,795.00,No,2,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
20/05/2024,PA008,Perth,New York,Premium Economy,"1,642.50",No,2,Egg Free,-31.9558933,115.8605855,40.7127281,-74.0060152
04/03/2024,PA005,London,Tokyo,Business Class,459.60,No,3,Dairy Free,51.5074456,-0.1277653,35.6821936,139.762221
13/06/2024,PA008,Perth,New York,Business Class,625.20,No,0,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
01/07/2024,PA003,London,Perth,Business Class,490.80,No,1,Vegan,51.5074456,-0.1277653,-31.9558933,115.8605855
11/03/2024,PA009,New York,Tokyo,Business Class,592.80,No,2,Vegetarian,40.7127281,-74.0060152,35.6821936,139.762221
18/12/2024,PA004,Perth,London,Economy,"1,855.00",No,0,Dairy Free,-31.9558933,115.8605855,51.5074456,-0.1277653
30/09/2024,PA012,Tokyo,Perth,Economy,"1,845.00",No,1,Dairy Free,35.6821936,139.762221,-31.9558933,115.8605855
21/12/2024,PA005,London,Tokyo,First Class,385.00,No,1,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
29/01/2024,PA004,Perth,London,Business Class,700.80,No,3,Vegetarian,-31.9558933,115.8605855,51.5074456,-0.1277653
15/02/2024,PA012,Tokyo,Perth,Economy,"3,375.00",No,3,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
29/04/2024,PA005,London,Tokyo,Economy,"2,070.00",No,3,Egg Free,51.5074456,-0.1277653,35.6821936,139.762221
12/02/2024,PA012,Tokyo,Perth,Business Class,304.80,No,1,Nut Free,35.6821936,139.762221,-31.9558933,115.8605855
26/04/2024,PA001,London,New York,Premium Economy,932.50,No,3,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
28/01/2024,PA006,Tokyo,London,Business Class,776.40,No,0,Nut Free,35.6821936,139.762221,51.5074456,-0.1277653
04/07/2024,PA011,Perth,Tokyo,Premium Economy,777.50,No,1,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
03/03/2024,PA005,London,Tokyo,Business Class,568.80,No,1,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
22/04/2024,PA011,Perth,Tokyo,Economy,"1,175.00",No,2,,-31.9558933,115.8605855,35.6821936,139.762221
02/03/2024,PA008,Perth,New York,Economy,"3,300.00",No,1,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
02/09/2024,PA012,Tokyo,Perth,Economy,"2,980.00",No,0,,35.6821936,139.762221,-31.9558933,115.8605855
13/08/2024,PA002,New York,London,Economy,"3,180.00",No,1,Nut Free,40.7127281,-74.0060152,51.5074456,-0.1277653
17/05/2024,PA006,Tokyo,London,Business Class,248.40,No,2,Vegetarian,35.6821936,139.762221,51.5074456,-0.1277653
05/02/2024,PA006,Tokyo,London,First Class,570.00,No,1,Nut Free,35.6821936,139.762221,51.5074456,-0.1277653
18/01/2024,PA001,London,New York,Business Class,518.40,No,1,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
29/02/2024,PA009,New York,Tokyo,Business Class,284.40,No,2,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
13/03/2024,PA007,New York,Perth,First Class,373.00,No,3,Egg Free,40.7127281,-74.0060152,-31.9558933,115.8605855
13/03/2024,PA008,Perth,New York,Economy,"2,635.00",No,2,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
02/01/2024,PA005,London,Tokyo,Economy,"1,215.00",No,2,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
07/10/2024,PA001,London,New York,Premium Economy,940.00,No,3,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
25/08/2024,PA011,Perth,Tokyo,Economy,"3,195.00",No,2,Dairy Free,-31.9558933,115.8605855,35.6821936,139.762221
02/11/2024,PA009,New York,Tokyo,First Class,258.00,No,2,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
12/06/2024,PA005,London,Tokyo,Economy,"2,435.00",No,0,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
27/11/2024,PA005,London,Tokyo,Business Class,734.40,No,0,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
08/12/2024,PA003,London,Perth,Economy,"1,800.00",No,0,Vegetarian,51.5074456,-0.1277653,-31.9558933,115.8605855
04/06/2024,PA010,Tokyo,New York,First Class,362.00,No,3,Dairy Free,35.6821936,139.762221,40.7127281,-74.0060152
08/08/2024,PA008,Perth,New York,Premium Economy,555.00,No,0,Vegan,-31.9558933,115.8605855,40.7127281,-74.0060152
06/05/2024,PA011,Perth,Tokyo,Business Class,368.40,No,0,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
10/11/2024,PA006,Tokyo,London,Economy,"2,100.00",No,0,Nut Free,35.6821936,139.762221,51.5074456,-0.1277653
08/07/2024,PA002,New York,London,Premium Economy,965.00,No,1,Vegan,40.7127281,-74.0060152,51.5074456,-0.1277653
15/05/2024,PA003,London,Perth,Premium Economy,540.00,No,3,Vegetarian,51.5074456,-0.1277653,-31.9558933,115.8605855
23/01/2024,PA008,Perth,New York,First Class,432.00,No,3,Vegan,-31.9558933,115.8605855,40.7127281,-74.0060152
21/04/2024,PA006,Tokyo,London,First Class,257.00,No,1,Vegan,35.6821936,139.762221,51.5074456,-0.1277653
07/02/2024,PA010,Tokyo,New York,Economy,"1,450.00",No,3,,35.6821936,139.762221,40.7127281,-74.0060152
25/11/2024,PA010,Tokyo,New York,First Class,589.00,No,2,Dairy Free,35.6821936,139.762221,40.7127281,-74.0060152
12/03/2024,PA005,London,Tokyo,Business Class,708.00,No,1,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
09/09/2024,PA004,Perth,London,First Class,453.00,No,2,Dairy Free,-31.9558933,115.8605855,51.5074456,-0.1277653
24/02/2024,PA009,New York,Tokyo,Business Class,340.80,No,0,Dairy Free,40.7127281,-74.0060152,35.6821936,139.762221
13/11/2024,PA010,Tokyo,New York,Premium Economy,742.50,No,1,Vegetarian,35.6821936,139.762221,40.7127281,-74.0060152
28/04/2024,PA003,London,Perth,Business Class,348.00,No,1,Vegan,51.5074456,-0.1277653,-31.9558933,115.8605855
29/09/2024,PA007,New York,Perth,Business Class,256.80,No,2,Nut Free,40.7127281,-74.0060152,-31.9558933,115.8605855
18/05/2024,PA004,Perth,London,Economy,"1,090.00",No,0,,-31.9558933,115.8605855,51.5074456,-0.1277653
19/08/2024,PA006,Tokyo,London,Economy,"1,645.00",No,2,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
07/12/2024,PA009,New York,Tokyo,Premium Economy,"1,615.00",No,3,,40.7127281,-74.0060152,35.6821936,139.762221
29/08/2024,PA006,Tokyo,London,First Class,640.00,No,0,,35.6821936,139.762221,51.5074456,-0.1277653
11/10/2024,PA002,New York,London,Economy,"2,275.00",No,1,Egg Free,40.7127281,-74.0060152,51.5074456,-0.1277653
21/05/2024,PA012,Tokyo,Perth,Economy,"2,440.00",No,3,,35.6821936,139.762221,-31.9558933,115.8605855
10/11/2024,PA009,New York,Tokyo,First Class,472.00,No,1,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
11/11/2024,PA006,Tokyo,London,First Class,678.00,No,3,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
17/10/2024,PA001,London,New York,Premium Economy,535.00,No,0,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
20/05/2024,PA009,New York,Tokyo,First Class,279.00,No,0,,40.7127281,-74.0060152,35.6821936,139.762221
07/02/2024,PA009,New York,Tokyo,Business Class,670.80,No,0,,40.7127281,-74.0060152,35.6821936,139.762221
19/04/2024,PA012,Tokyo,Perth,First Class,227.00,No,1,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
29/07/2024,PA008,Perth,New York,First Class,485.00,No,2,Vegan,-31.9558933,115.8605855,40.7127281,-74.0060152
15/05/2024,PA003,London,Perth,Business Class,325.20,No,1,Vegan,51.5074456,-0.1277653,-31.9558933,115.8605855
24/01/2024,PA005,London,Tokyo,Premium Economy,"1,197.50",No,3,Nut Free,51.5074456,-0.1277653,35.6821936,139.762221
20/09/2024,PA004,Perth,London,First Class,427.00,No,3,Dairy Free,-31.9558933,115.8605855,51.5074456,-0.1277653
01/02/2024,PA009,New York,Tokyo,Premium Economy,592.50,No,0,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
23/10/2024,PA003,London,Perth,Economy,"3,465.00",No,0,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
29/08/2024,PA006,Tokyo,London,Business Class,720.00,No,1,,35.6821936,139.762221,51.5074456,-0.1277653
25/02/2024,PA011,Perth,Tokyo,Economy,"1,400.00",No,1,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
09/03/2024,PA003,London,Perth,Business Class,584.40,No,1,Nut Free,51.5074456,-0.1277653,-31.9558933,115.8605855
11/11/2024,PA011,Perth,Tokyo,First Class,551.00,No,2,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
12/04/2024,PA007,New York,Perth,Business Class,464.40,No,2,,40.7127281,-74.0060152,-31.9558933,115.8605855
12/04/2024,PA007,New York,Perth,Economy,"1,725.00",No,3,Vegetarian,40.7127281,-74.0060152,-31.9558933,115.8605855
22/08/2024,PA008,Perth,New York,Premium Economy,"1,275.00",No,3,Dairy Free,-31.9558933,115.8605855,40.7127281,-74.0060152
03/07/2024,PA003,London,Perth,Economy,"2,285.00",No,2,Nut Free,51.5074456,-0.1277653,-31.9558933,115.8605855
10/02/2024,PA007,New York,Perth,First Class,459.00,No,2,Dairy Free,40.7127281,-74.0060152,-31.9558933,115.8605855
04/08/2024,PA003,London,Perth,Premium Economy,"1,700.00",No,0,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
30/09/2024,PA002,New York,London,Premium Economy,897.50,No,2,Nut Free,40.7127281,-74.0060152,51.5074456,-0.1277653
01/10/2024,PA007,New York,Perth,Premium Economy,885.00,No,3,Nut Free,40.7127281,-74.0060152,-31.9558933,115.8605855
24/06/2024,PA004,Perth,London,Business Class,570.00,No,3,Vegan,-31.9558933,115.8605855,51.5074456,-0.1277653
16/09/2024,PA004,Perth,London,Premium Economy,"1,437.50",No,2,Egg Free,-31.9558933,115.8605855,51.5074456,-0.1277653
06/09/2024,PA001,London,New York,Business Class,393.60,No,1,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
15/05/2024,PA004,Perth,London,Business Class,445.20,No,3,Vegetarian,-31.9558933,115.8605855,51.5074456,-0.1277653
19/08/2024,PA008,Perth,New York,Economy,"2,035.00",No,3,Egg Free,-31.9558933,115.8605855,40.7127281,-74.0060152
24/02/2024,PA003,London,Perth,Economy,"3,275.00",No,0,,51.5074456,-0.1277653,-31.9558933,115.8605855
19/05/2024,PA006,Tokyo,London,Premium Economy,"1,307.50",No,1,Vegetarian,35.6821936,139.762221,51.5074456,-0.1277653
17/12/2024,PA012,Tokyo,Perth,Economy,"2,030.00",No,1,,35.6821936,139.762221,-31.9558933,115.8605855
01/08/2024,PA009,New York,Tokyo,Economy,"1,530.00",No,0,,40.7127281,-74.0060152,35.6821936,139.762221
16/05/2024,PA004,Perth,London,Premium Economy,687.50,No,1,Vegan,-31.9558933,115.8605855,51.5074456,-0.1277653
27/01/2024,PA004,Perth,London,Economy,"1,580.00",No,3,Dairy Free,-31.9558933,115.8605855,51.5074456,-0.1277653
15/11/2024,PA012,Tokyo,Perth,Economy,"2,670.00",No,3,Vegan,35.6821936,139.762221,-31.9558933,115.8605855
03/09/2024,PA011,Perth,Tokyo,First Class,310.00,No,3,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
11/11/2024,PA005,London,Tokyo,Premium Economy,"1,062.50",No,2,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
31/10/2024,PA006,Tokyo,London,First Class,261.00,No,0,Vegan,35.6821936,139.762221,51.5074456,-0.1277653
29/06/2024,PA003,London,Perth,Economy,"2,320.00",No,2,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
04/11/2024,PA008,Perth,New York,Premium Economy,"1,135.00",No,0,Vegan,-31.9558933,115.8605855,40.7127281,-74.0060152
24/09/2024,PA011,Perth,Tokyo,Business Class,498.00,No,3,Dairy Free,-31.9558933,115.8605855,35.6821936,139.762221
24/02/2024,PA010,Tokyo,New York,First Class,628.00,No,0,,35.6821936,139.762221,40.7127281,-74.0060152
07/07/2024,PA011,Perth,Tokyo,Business Class,291.60,No,2,Vegetarian,-31.9558933,115.8605855,35.6821936,139.762221
03/04/2024,PA006,Tokyo,London,Business Class,740.40,No,3,Vegan,35.6821936,139.762221,51.5074456,-0.1277653
24/08/2024,PA012,Tokyo,Perth,Business Class,693.60,No,1,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
26/07/2024,PA006,Tokyo,London,Economy,"2,030.00",No,3,Nut Free,35.6821936,139.762221,51.5074456,-0.1277653
11/03/2024,PA011,Perth,Tokyo,Economy,"2,630.00",No,1,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
18/08/2024,PA008,Perth,New York,Premium Economy,617.50,No,1,Egg Free,-31.9558933,115.8605855,40.7127281,-74.0060152
15/12/2024,PA010,Tokyo,New York,Premium Economy,"1,727.50",No,2,Vegan,35.6821936,139.762221,40.7127281,-74.0060152
15/04/2024,PA002,New York,London,Economy,"1,720.00",No,3,Egg Free,40.7127281,-74.0060152,51.5074456,-0.1277653
26/11/2024,PA006,Tokyo,London,Premium Economy,"1,237.50",No,1,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
27/11/2024,PA001,London,New York,Business Class,543.60,No,0,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
23/11/2024,PA008,Perth,New York,Business Class,454.80,No,3,,-31.9558933,115.8605855,40.7127281,-74.0060152
03/03/2024,PA001,London,New York,First Class,522.00,No,1,,51.5074456,-0.1277653,40.7127281,-74.0060152
10/05/2024,PA006,Tokyo,London,First Class,609.00,No,2,Vegan,35.6821936,139.762221,51.5074456,-0.1277653
